1,0.5,0.4854268271702417,3.0,2.0,0.2886668137738979,1.0,0.5,0.5,0.5,0.4981429386478134,1.0,6.0,0.4166666666666667,0.8749999999999999,0.4166666666666667,0.8749999999999999,0.6401537980170414,0.5008459749155824,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.4854268271702417
2,0.133676611109656,0.477699114179901,3.0,1.0,0.2737725412268034,14.0,0.8504930119298079,0.25678710927671344,0.006379620516717944,0.6322023231163305,16.0,7.0,0.5833333333333334,0.9434696467691142,0.4166666666666667,0.3898939387248782,0.3750838774844624,0.532693129671357,14.0,1.0,0.08211175525685734,1.0,2.0,0.5746750900494157,11.0,0.31755882831921856
3,0.6495262918274487,0.06133221723682695,1.0,1.0,0.4985127197223283,2.0,0.9616820588761978,0.3005720478774526,0.17444373483633424,0.42922693880121243,18.0,4.0,0.08333333333333333,0.7184855966758993,0.4166666666666667,0.6566806222005969,0.265069920532579,0.7662120523178844,20.0,1.0,0.010713462029798006,1.0,1.0,0.5016490401982328,19.0,0.20488999881598058
4,0.20717543253919624,0.7377218403243684,3.0,2.0,0.4115708913009375,5.0,0.16956792830009007,0.3581599984629278,0.8912701458994862,0.6641905848637513,2.0,7.0,0.75,0.3894025855949918,0.08333333333333333,0.8372439394836689,0.7254872525460391,0.3093788929666951,18.0,1.0,0.24727373017349236,1.0,2.0,0.5091925617430042,3.0,0.1306477725242989
5,0.7725746299506802,0.2824119090895824,3.0,1.0,0.23502480101146375,2.0,0.154121172790489,0.3381251988349573,0.9579501326238454,0.5952745850171502,14.0,3.0,0.75,0.9486439965964888,0.4166666666666667,0.026228763907483743,0.5890893825158581,0.6226123050065214,1.0,2.0,0.5237233392352387,2.0,1.0,0.5909181219300761,1.0,0.9611062179790134
6,0.8442643809086059,0.8324329770588631,1.0,2.0,0.6560618093972514,17.0,0.43615652604166344,0.2687512869368883,0.5388033218291465,0.16604764621593782,15.0,2.0,0.9166666666666666,0.7321019419835245,0.9166666666666666,0.21364654185109855,0.265069920532579,0.2905108689541456,3.0,3.0,0.545419669828976,1.0,1.0,0.39912591690086074,8.0,0.4353577472900054
7,0.6225910639288694,0.6021007886166833,2.0,2.0,0.8679654973258886,3.0,0.9815894281450124,0.26339728102866244,0.058921914950448524,0.9171744615311683,18.0,4.0,0.75,0.16144492511718225,0.08333333333333333,0.07242878074986428,0.4604173320134602,0.9164528075793638,11.0,2.0,0.9386883150777774,1.0,1.0,0.7143739318532636,6.0,0.33743980462296774
8,0.5372892145572279,0.5540633440632685,2.0,2.0,0.2323419115692323,8.0,0.6732990971986653,0.7996410334109826,0.8186576193668449,0.551598341054641,12.0,6.0,0.5833333333333334,0.5191095609890356,0.25,0.32609069224308734,0.7254872525460391,0.9178683909346492,5.0,2.0,0.3945777223581058,1.0,1.0,0.6121619453925295,8.0,0.7239431386648636
9,0.9435020176916837,0.5114440367463742,3.0,1.0,0.37993329561348155,8.0,0.45273413738016366,0.11703873268283593,0.6755442968784818,0.551598341054641,15.0,5.0,0.25,0.9566610117979348,0.5833333333333334,0.9826676729606978,0.265069920532579,0.3109074828786666,8.0,1.0,0.7564402187901502,1.0,1.0,0.445367864688622,18.0,0.8671965789982558
10,0.3269263841821487,0.23751044568291885,2.0,2.0,0.6647823877004366,7.0,0.47390476109271507,0.5563775022325934,0.06937211222161774,0.7982499693322683,10.0,3.0,0.9166666666666666,0.9736857462624715,0.9166666666666666,0.5483683928858999,0.9284074869294016,0.7337917422758835,20.0,3.0,0.8171954737861611,1.0,1.0,0.20784683944299198,8.0,0.36812672730909096
11,0.35068430974324316,0.8312139025004767,3.0,1.0,0.12478259558835736,10.0,0.8525937121972529,0.047956544277268705,0.6267147928362189,0.7404781237356529,9.0,7.0,0.4166666666666667,0.7313316790753993,0.75,0.8309284243309739,0.990557173078618,0.17324034154797616,4.0,2.0,0.9777625461971955,2.0,2.0,0.8915024625915378,7.0,0.978768641223692
12,0.4807097833277776,0.10666752440529927,3.0,1.0,0.9067630892372827,16.0,0.9619355571215984,0.3847626405468953,0.20219006336713172,0.5952745850171502,16.0,6.0,0.08333333333333333,0.6808046834503919,0.9166666666666666,0.578102017899978,0.6851958046458535,0.8600618545846299,10.0,2.0,0.29548841245225005,2.0,1.0,0.10996862042385924,18.0,0.1523543527814855
13,0.7725746299506802,0.2824119090895824,3.0,1.0,0.23502480101146375,2.0,0.154121172790489,0.3381251988349573,0.9579501326238454,0.5952745850171502,14.0,3.0,0.75,0.9486439965964888,0.4166666666666667,0.026228763907483743,0.5890893825158581,0.6226123050065214,1.0,2.0,0.5237233392352387,2.0,1.0,0.5909181219300761,9.0,0.9611062179790134
14,0.006965073326415716,0.2820211197503571,3.0,1.0,0.26931066724594227,16.0,0.25648345184564275,0.2767498868736725,0.8819602413955976,0.5952745850171502,9.0,4.0,0.5833333333333334,0.16244901645155413,0.25,0.5451377417052977,0.11001395695188344,0.600106077891468,19.0,3.0,0.653127112917415,1.0,1.0,0.7717135897247642,4.0,0.8171026901852576
15,0.006965073326415716,0.08516321556516059,3.0,1.0,0.26931066724594227,16.0,0.25648345184564275,0.2767498868736725,0.8819602413955976,0.5952745850171502,9.0,4.0,0.5833333333333334,0.16244901645155413,0.25,0.5451377417052977,0.11001395695188344,0.600106077891468,19.0,3.0,0.653127112917415,1.0,1.0,0.7717135897247642,4.0,0.8171026901852576
16,0.7673999757356931,0.5337359837313882,3.0,1.0,0.11062262836753943,18.0,0.3007707388639403,0.8022185203235721,0.07055098678658545,0.5952745850171502,10.0,4.0,0.25,0.7743767886861987,0.4166666666666667,0.9777822392595092,0.9052237185496206,0.005386370568169571,3.0,2.0,0.6159527117932394,1.0,2.0,0.4193822524832942,10.0,0.27313027104572507
