1,2.0,1.0,0.0305328369140625,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2,1.0,2.0,0.7116241455078125,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
3,1.0,2.0,0.0992279052734375,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
4,1.0,1.0,0.6901702880859375,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0
5,1.0,1.0,0.1141815185546875,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0
6,1.0,1.0,0.8969268798828125,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
7,1.0,2.0,0.9321746826171875,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
8,1.0,2.0,0.9321746826171875,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
9,1.0,2.0,0.4933929443359375,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
10,1.0,2.0,0.1853179931640625,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0
11,2.0,1.0,0.3772430419921875,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
12,1.0,2.0,0.3453521728515625,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0
13,1.0,1.0,0.0304107666015625,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
14,2.0,2.0,0.7810516357421875,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
15,2.0,2.0,0.1804656982421875,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
16,2.0,1.0,0.3329010009765625,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
17,1.0,2.0,0.0442657470703125,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
18,2.0,2.0,0.7810516357421875,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
19,1.0,2.0,0.3011322021484375,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0
20,1.0,2.0,0.4912567138671875,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
21,2.0,1.0,0.1181793212890625,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
22,1.0,1.0,0.4884185791015625,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0
23,1.0,2.0,0.9578704833984375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
24,1.0,1.0,0.2039947509765625,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
25,2.0,1.0,0.8608551025390625,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
26,1.0,1.0,0.2805023193359375,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
27,1.0,1.0,0.6918792724609375,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
28,1.0,2.0,0.9235382080078125,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
29,2.0,2.0,0.1538848876953125,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
30,1.0,1.0,0.1807098388671875,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
31,2.0,2.0,0.2877960205078125,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
32,1.0,2.0,0.7009429931640625,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0
33,1.0,1.0,0.6381072998046875,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0
34,1.0,2.0,0.3636016845703125,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0
35,2.0,1.0,0.7212677001953125,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
36,2.0,2.0,0.2493133544921875,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
37,1.0,1.0,0.0913238525390625,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0
38,1.0,2.0,0.3859710693359375,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0
39,2.0,2.0,0.9871368408203125,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0
40,1.0,2.0,0.3011322021484375,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0
41,2.0,1.0,0.6939544677734375,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0
42,1.0,1.0,0.9687042236328125,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0
43,1.0,2.0,0.7231292724609375,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
44,1.0,2.0,0.4125823974609375,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
45,2.0,2.0,0.3078460693359375,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
46,2.0,1.0,0.5442047119140625,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
47,1.0,2.0,0.6198883056640625,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0
48,1.0,2.0,0.7670745849609375,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0
49,1.0,2.0,0.0617218017578125,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
50,2.0,1.0,0.6912078857421875,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
51,1.0,1.0,0.0585784912109375,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
52,1.0,1.0,0.4538726806640625,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
53,1.0,2.0,0.5058135986328125,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0
54,2.0,2.0,0.7181854248046875,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
55,2.0,2.0,0.1096038818359375,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
56,2.0,1.0,0.2374725341796875,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0
57,2.0,2.0,0.3177032470703125,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
58,2.0,2.0,0.9164276123046875,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
59,1.0,2.0,0.7274932861328125,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
60,1.0,2.0,0.6440582275390625,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0
61,1.0,2.0,0.0049896240234375,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0
62,1.0,1.0,0.2129364013671875,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
63,2.0,1.0,0.3708038330078125,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
64,2.0,2.0,0.0734100341796875,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
65,2.0,2.0,0.6871795654296875,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
66,2.0,2.0,0.5963897705078125,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0
67,2.0,2.0,0.9906463623046875,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
68,2.0,2.0,0.6954193115234375,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
69,2.0,2.0,0.0578765869140625,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
70,2.0,2.0,0.1853790283203125,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
71,2.0,2.0,0.2952423095703125,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
72,1.0,2.0,0.9560699462890625,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
73,1.0,1.0,0.0685272216796875,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
74,2.0,1.0,0.2699127197265625,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
75,2.0,2.0,0.7403717041015625,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0
76,1.0,1.0,0.2954254150390625,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
77,1.0,2.0,0.0771331787109375,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
78,2.0,1.0,0.3394622802734375,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
79,2.0,1.0,0.8966217041015625,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
80,2.0,1.0,0.4426116943359375,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
81,2.0,1.0,0.0991363525390625,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0
82,1.0,2.0,0.4603424072265625,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
83,1.0,2.0,0.0214385986328125,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
84,1.0,2.0,0.7257537841796875,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
85,1.0,2.0,0.2108001708984375,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0
86,1.0,1.0,0.3268585205078125,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
87,1.0,2.0,0.7623443603515625,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0
88,2.0,1.0,0.7683563232421875,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
89,2.0,2.0,0.8854827880859375,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
90,1.0,2.0,0.0118865966796875,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
91,2.0,2.0,0.5952911376953125,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
92,2.0,1.0,0.8059234619140625,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0
93,1.0,1.0,0.3518218994140625,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
94,2.0,1.0,0.7462310791015625,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0
95,2.0,1.0,0.2942962646484375,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
96,2.0,1.0,0.0935821533203125,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
97,2.0,2.0,0.2136688232421875,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
98,2.0,2.0,0.0561370849609375,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
99,1.0,2.0,0.6441192626953125,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0
