1,2.0,1.0,0.0305328369140625,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
2,1.0,1.0,0.1910552978515625,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
3,1.0,2.0,0.2013397216796875,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0
4,2.0,2.0,0.5479583740234375,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0
5,1.0,2.0,0.1116485595703125,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
6,1.0,1.0,0.6774749755859375,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
7,1.0,2.0,0.6830902099609375,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
8,1.0,2.0,0.7604522705078125,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0
9,1.0,1.0,0.3255462646484375,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,2.0,0.8067169189453125,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0
11,2.0,2.0,0.9954071044921875,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0
12,1.0,2.0,0.6575775146484375,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0
13,2.0,1.0,0.2479705810546875,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
14,2.0,2.0,0.2422943115234375,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0
15,1.0,2.0,0.7851104736328125,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
16,1.0,2.0,0.7241058349609375,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0
17,2.0,2.0,0.2390289306640625,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
18,2.0,2.0,0.0329437255859375,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
19,2.0,2.0,0.8409881591796875,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
20,1.0,2.0,0.6361236572265625,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0
21,1.0,1.0,0.8320159912109375,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
22,1.0,1.0,0.1897125244140625,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
23,1.0,1.0,0.4461517333984375,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
24,1.0,2.0,0.2841644287109375,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
25,1.0,2.0,0.1915435791015625,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
26,2.0,1.0,0.1874542236328125,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
27,1.0,2.0,0.5254669189453125,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
28,1.0,1.0,0.0467376708984375,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
29,2.0,1.0,0.1299285888671875,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
30,2.0,2.0,0.6472320556640625,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
31,2.0,2.0,0.8102264404296875,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
32,2.0,2.0,0.6037445068359375,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
33,2.0,1.0,0.2511138916015625,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
34,2.0,2.0,0.1496429443359375,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0
35,2.0,2.0,0.2210540771484375,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
36,1.0,2.0,0.4116058349609375,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
37,1.0,2.0,0.8963165283203125,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
38,1.0,1.0,0.3874053955078125,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
39,2.0,2.0,0.0628204345703125,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
40,1.0,2.0,0.5398101806640625,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
41,1.0,2.0,0.3874969482421875,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
42,2.0,2.0,0.2147369384765625,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
